tweet_id,timestamp,source,text,expanded_urls,rating_numerator,rating_denominator,name,dog_stage,ratings,jpg_url,breed,confidence,retweet_count,favorite_count
847842811428974592,2017-03-31 16:07:33+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",rontu describe pal cuddle bug protector constant shadow need help,"https://www.gofundme.com/help-save-rontu,https://twitter.com/dog_rates/status/847842811428974592/photo/1",12,10,Rontu,,1.2,https://pbs.twimg.com/media/C8QkidrVYAQXQh7.jpg,Bernese_Mountain_Dog,0.951337,1522,5935
847606175596138505,2017-03-31 00:27:14+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",cannon hear somethe behind ckin frighten look back run,https://twitter.com/dog_rates/status/847606175596138505/photo/1,12,10,Cannon,,1.2,https://pbs.twimg.com/media/C8NNUDBUMAE0XxJ.jpg,Cardigan,0.413688,3774,20208
847251039262605312,2017-03-30 00:56:03+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",furzey elevate sandy zoom adjust ear steer would pet mid flight,"https://twitter.com/dog_rates/status/847251039262605312/photo/1,https://twitter.com/dog_rates/status/847251039262605312/photo/1",12,10,Furzey,,1.2,https://pbs.twimg.com/media/C8IKUjAUwAEP-En.jpg,Airedale,0.49538,4800,22036
847157206088847362,2017-03-29 18:43:12+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",meet daisy pup adoption month get application let change,"https://www.petfinder.com/petdetail/37334596,https://twitter.com/dog_rates/status/847157206088847362/photo/1,https://twitter.com/dog_rates/status/847157206088847362/photo/1",11,10,Daisy,,1.1,https://pbs.twimg.com/media/C8G0_CMWsAAjjAY.jpg,Staffordshire_Bullterrier,0.21960900000000005,6572,21588
847116187444137987,2017-03-29 16:00:12+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",unbelievable rate dog please stop send thing like blossom flop kangaroo thank ...,https://twitter.com/dog_rates/status/847116187444137987/photo/1,11,10,Nan,,1.1,https://pbs.twimg.com/media/C8GPrNDW4AAkLde.jpg,White_Wolf,0.128935,3583,23108
846874817362120707,2017-03-29 00:01:05+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",tuck see rather ckin rare take seriously leg see tail stick permanent zoom,"https://twitter.com/dog_rates/status/846874817362120707/photo/1,https://twitter.com/dog_rates/status/846874817362120707/photo/1",13,10,Tuck,,1.3,https://pbs.twimg.com/media/C8C0JYHW0AAy-7u.jpg,Shetland_Sheepdog,0.450539,4404,21685
846514051647705089,2017-03-28 00:07:32+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",barney elder doggo hitch ride get tire wave goodbye leave please come back soon,"https://twitter.com/dog_rates/status/846514051647705089/photo/1,https://twitter.com/dog_rates/status/846514051647705089/photo/1,https://twitter.com/dog_rates/status/846514051647705089/photo/1",13,10,Barney,doggo,1.3,https://pbs.twimg.com/media/C79sB4xXwAEvwKY.jpg,Golden_Retriever,0.650003,13076,48410
846153765933735936,2017-03-27 00:15:53+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",vixen really like banana steal think nobody watch opportunistic,"https://twitter.com/dog_rates/status/846153765933735936/photo/1,https://twitter.com/dog_rates/status/846153765933735936/photo/1",13,10,Vixen,,1.3,https://pbs.twimg.com/media/C74kWqoU8AEaf3v.jpg,Giant_Schnauzer,0.346468,10226,34394
846042936437604353,2017-03-26 16:55:29+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",meet jarvi snow pupset officially ready summer would perform chilly boop,https://twitter.com/dog_rates/status/846042936437604353/photo/1,12,10,Jarvis,,1.2,https://pbs.twimg.com/media/C72_iaUVUAEhZSn.jpg,Golden_Retriever,0.96111,3224,17256
845812042753855489,2017-03-26 01:38:00+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",usually rate polar bear one seem extra good majestic would hug,"https://twitter.com/dog_rates/status/845812042753855489/photo/1,https://twitter.com/dog_rates/status/845812042753855489/photo/1,https://twitter.com/dog_rates/status/845812042753855489/photo/1,https://twitter.com/dog_rates/status/845812042753855489/photo/1",13,10,Nan,,1.3,https://pbs.twimg.com/media/C7ztkInW0AEh1CD.jpg,Samoyed,0.979803,9894,31737
845677943972139009,2017-03-25 16:45:08+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",mon guy please send dog rate dog exceptional-tongu peruvian floor bear thank ...,https://twitter.com/dog_rates/status/845677943972139009/photo/1,12,10,Nan,,1.2,https://pbs.twimg.com/media/C7xzmngWkAAAp9C.jpg,Chow,0.8086810000000001,5365,27154
845397057150107648,2017-03-24 22:08:59+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",say hello mimosa emotional support doggo help owner ptsd need help,"https://www.gofundme.com/help-save-a-pup,https://twitter.com/dog_rates/status/845397057150107648/photo/1,https://twitter.com/dog_rates/status/845397057150107648/photo/1",13,10,Mimosa,doggo,1.3,https://pbs.twimg.com/media/C7t0IzLWkAINoft.jpg,Dandie_Dinmont,0.394404,2072,8241
845306882940190720,2017-03-24 16:10:40+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",pickle silly pupper think dish would dry,https://twitter.com/dog_rates/status/845306882940190720/photo/1,12,10,Pickles,pupper,1.2,https://pbs.twimg.com/media/C7siH5DXkAACnDT.jpg,Irish_Water_Spaniel,0.567475,6039,25225
844979544864018432,2017-03-23 18:29:57+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",pupdate proud announce toby day sober pupgrade proud toby,"https://twitter.com/dog_rates/status/844979544864018432/photo/1,https://twitter.com/dog_rates/status/844979544864018432/photo/1,https://twitter.com/dog_rates/status/844979544864018432/photo/1",13,10,Nan,,1.3,https://pbs.twimg.com/media/C7n4aQ0VAAAohkL.jpg,Tennis_Ball,0.999281,2909,14738
844973813909606400,2017-03-23 18:07:10+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",brady recover alcoholic demonstrate incredible restraint give pup give brady,https://twitter.com/dog_rates/status/844973813909606400/photo/1,12,10,Brady,,1.2,https://pbs.twimg.com/media/C7nzMwTV4AARz4t.jpg,Labrador_Retriever,0.742421,3617,16361
844704788403113984,2017-03-23 00:18:10+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",luna first time outside bee sting nose completely ckin uncal bee wanna talk,https://twitter.com/dog_rates/status/844704788403113984/photo/1,13,10,Luna,,1.3,https://pbs.twimg.com/media/C7j-hkSW0AIxCZC.jpg,Labrador_Retriever,0.980213,11633,42022
844580511645339650,2017-03-22 16:04:20+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",charlie want know moment talk wash machine insurance policy would hear,https://twitter.com/dog_rates/status/844580511645339650/photo/1,11,10,Charlie,,1.1,https://pbs.twimg.com/media/C7iNfq1W0AAcbsR.jpg,Washer,0.903064,3533,17871
844223788422217728,2017-03-21 16:26:50+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",margo dig pup massive hole wait see ckin proud would forgive pet,https://twitter.com/dog_rates/status/844223788422217728/photo/1,12,10,Margo,,1.2,https://pbs.twimg.com/media/C7dJCnqU4AAswat.jpg,Labrador_Retriever,0.71951,2450,14753
843856843873095681,2017-03-20 16:08:44+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",say hello sadie daisy shop together never agree get like old marry pupple,https://twitter.com/dog_rates/status/843856843873095681/photo/1,12,10,Sadie,,1.2,https://pbs.twimg.com/media/C7X7Ui0XgAA3m19.jpg,Labrador_Retriever,0.92254,5220,23211
843604394117681152,2017-03-19 23:25:35+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",hank outside minute already make friend way hank,https://twitter.com/dog_rates/status/843604394117681152/photo/1,11,10,Hank,,1.1,https://pbs.twimg.com/media/C7UVuE_U0AI8GGl.jpg,Labrador_Retriever,0.430583,3081,18310
843235543001513987,2017-03-18 22:59:54+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",tycho new wheel install zoom second inspirational,"https://twitter.com/dog_rates/status/843235543001513987/photo/1,https://twitter.com/dog_rates/status/843235543001513987/photo/1,https://twitter.com/dog_rates/status/843235543001513987/photo/1",13,10,Tycho,,1.3,https://pbs.twimg.com/media/C7PGQJAWwAAibui.jpg,Pembroke,0.958452,6852,23315
842846295480000512,2017-03-17 21:13:10+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",charlie wish fun safe pawtrick day festive,https://twitter.com/dog_rates/status/842846295480000512/photo/1,13,10,Charlie,,1.3,https://pbs.twimg.com/media/C7JkO0rX0AErh7X.jpg,Labrador_Retriever,0.461076,4023,16440
842765311967449089,2017-03-17 15:51:22+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",meet indie fan bath definitely fan hide seek click link help indie,"https://www.gofundme.com/get-indie-home/,https://twitter.com/dog_rates/status/842765311967449089/photo/1,https://twitter.com/dog_rates/status/842765311967449089/photo/1",12,10,Indie,,1.2,https://pbs.twimg.com/media/C7IalMVX0AATKRD.jpg,Tub,0.665238,1439,7321
842535590457499648,2017-03-17 00:38:32+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",winnie lose body save children hospital avalanche ckin hero,https://twitter.com/dog_rates/status/842535590457499648/photo/1,13,10,Winnie,,1.3,https://pbs.twimg.com/media/C7FJpgVW4AIDzi6.jpg,Pembroke,0.685084,3937,19637
842163532590374912,2017-03-16 00:00:07+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",meet george look slightly deflate overall quite powerful sure human restrain would snug permission,"https://twitter.com/dog_rates/status/842163532590374912/photo/1,https://twitter.com/dog_rates/status/842163532590374912/photo/1",12,10,George,,1.2,https://pbs.twimg.com/media/C6_3QgMWsAMNnAk.jpg,French_Bulldog,0.891227,6568,26569
842115215311396866,2017-03-15 20:48:07+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",bentley first time go beach think fan would build sand castle,"https://twitter.com/dog_rates/status/842115215311396866/photo/1,https://twitter.com/dog_rates/status/842115215311396866/photo/1,https://twitter.com/dog_rates/status/842115215311396866/photo/1",12,10,Bentley,,1.2,https://pbs.twimg.com/media/C6_LTCZWoAAKm_O.jpg,Chow,0.293493,3386,15204
841680585030541313,2017-03-14 16:01:03+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",penny dragon slayer fear dragon show latest victim would pet caution,https://twitter.com/dog_rates/status/841680585030541313/photo/1,12,10,Penny,,1.2,https://pbs.twimg.com/media/C65AA7_WoAEGqA9.jpg,Chihuahua,0.547401,8748,27854
841439858740625411,2017-03-14 00:04:30+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",incredible doggo kveteransday brave salute dog solidarity,"https://twitter.com/dog_rates/status/841439858740625411/photo/1,https://twitter.com/dog_rates/status/841439858740625411/photo/1,https://twitter.com/dog_rates/status/841439858740625411/photo/1,https://twitter.com/dog_rates/status/841439858740625411/photo/1",14,10,Nan,doggo,1.4,https://pbs.twimg.com/media/C61lFFiWoAAJdiL.jpg,Military_Uniform,0.853684,4168,13755
841314665196081154,2017-03-13 15:47:01+00:00,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",max way take pacifier binky promise happen good stubborn boy,https://twitter.com/dog_rates/status/841314665196081154/video/1,13,10,Max,,1.3,https://pbs.twimg.com/ext_tw_video_thumb/841311812641533952/pu/img/sBUGt8u76n9azPWI.jpg,Afghan_Hound,0.903712,5312,17305
841077006473256960,2017-03-13 00:02:39+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",dawn check pup make sure okay need,https://twitter.com/dog_rates/status/841077006473256960/photo/1,12,10,Dawn,,1.2,https://pbs.twimg.com/media/C6wbE5bXUAAh1Hv.jpg,Brittany_Spaniel,0.962985,5991,24926
840696689258311684,2017-03-11 22:51:24+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",even intervene take minute realize error kevin,https://twitter.com/dog_rates/status/840696689258311684/photo/1,10,10,Nan,,1.0,https://pbs.twimg.com/media/C6rBLenU0AAr8MN.jpg,Web_Site,0.8417680000000001,1116,13377
840632337062862849,2017-03-11 18:35:42+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",say hello maddie gunner considerably pupset bath time gunner need help,"https://www.gofundme.com/3hgsuu0,https://twitter.com/dog_rates/status/840632337062862849/photo/1",12,10,Maddie,,1.2,https://pbs.twimg.com/media/C6qGphPV4AEKrdc.jpg,Golden_Retriever,0.711148,1972,9761
840370681858686976,2017-03-11 01:15:58+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",visit magical sugar jar puggo grant three boop would use immediately,https://twitter.com/dog_rates/status/840370681858686976/photo/1,13,10,Nan,,1.3,https://pbs.twimg.com/media/C6mYrK0UwAANhep.jpg,Teapot,0.981819,5146,17918
840268004936019968,2017-03-10 18:27:58+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",monty make instantly regrettable decision help look like ghost lollipop mistake happen,"https://twitter.com/dog_rates/status/840268004936019968/photo/1,https://twitter.com/dog_rates/status/840268004936019968/photo/1,https://twitter.com/dog_rates/status/840268004936019968/photo/1,https://twitter.com/dog_rates/status/840268004936019968/photo/1",12,10,Monty,,1.2,https://pbs.twimg.com/media/C6k7SaEXUAg83_J.jpg,Chesapeake_Bay_Retriever,0.8639870000000001,6497,20950
839990271299457024,2017-03-10 00:04:21+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",meet sojourner nose fibonacci spiral legendary must protect cost,"https://twitter.com/dog_rates/status/839990271299457024/photo/1,https://twitter.com/dog_rates/status/839990271299457024/photo/1",13,10,Sojourner,,1.3,https://pbs.twimg.com/media/C6g-sX-VsAAHfJ9.jpg,Staffordshire_Bullterrier,0.604938,2597,14640
839549326359670784,2017-03-08 18:52:12+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",meet winston know little big swing care kindly request push would happily oblige,https://twitter.com/dog_rates/status/839549326359670784/photo/1,12,10,Winston,,1.2,https://pbs.twimg.com/media/C6atpTLWYAIL7bU.jpg,Swing,0.393527,8805,29957
839239871831150596,2017-03-07 22:22:32+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",odie big would attempt ride,"https://twitter.com/dog_rates/status/839239871831150596/photo/1,https://twitter.com/dog_rates/status/839239871831150596/photo/1,https://twitter.com/dog_rates/status/839239871831150596/photo/1",13,10,Odie,,1.3,https://pbs.twimg.com/media/C6WUNadWYAAPxHv.jpg,Leonberg,0.927021,7422,29684
838921590096166913,2017-03-07 01:17:48+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",arlo officially king snowy tongue slip would comfort inevitable brain freeze,https://twitter.com/dog_rates/status/838921590096166913/photo/1,13,10,Arlo,,1.3,https://pbs.twimg.com/media/C6Ryuf7UoAAFX4a.jpg,Border_Terrier,0.664538,2357,12183
838561493054533637,2017-03-06 01:26:54+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",walter owner watch iditarod coverage convince walter sled dog walter sure,https://twitter.com/dog_rates/status/838561493054533637/photo/1,13,10,Walter,,1.3,https://pbs.twimg.com/media/C6MrOsEXQAENOds.jpg,Kelpie,0.216562,1504,11892
838476387338051585,2017-03-05 19:48:43+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",stanley somehow hear tell good boy way love stanley,"https://twitter.com/dog_rates/status/838476387338051585/photo/1,https://twitter.com/dog_rates/status/838476387338051585/photo/1,https://twitter.com/dog_rates/status/838476387338051585/photo/1",13,10,Stanley,,1.3,https://pbs.twimg.com/media/C6Ld0wYWgAQQqMC.jpg,Great_Pyrenees,0.997692,5484,24664
838083903487373313,2017-03-04 17:49:08+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",daisy puppear rare seven like currently domesticate pettable,"https://twitter.com/dog_rates/status/838083903487373313/photo/1,https://twitter.com/dog_rates/status/838083903487373313/photo/1",13,10,Daisy,,1.3,https://pbs.twimg.com/media/C6F42cGUYAAIKsX.jpg,Chow,0.800975,3582,19183
837820167694528512,2017-03-04 00:21:08+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",pupper ask good girl unsure hint hint,"https://twitter.com/dog_rates/status/837820167694528512/photo/1,https://twitter.com/dog_rates/status/837820167694528512/photo/1",12,10,Nan,pupper,1.2,https://pbs.twimg.com/media/C6CI_jbVAAA3-a1.jpg,Golden_Retriever,0.887625,8952,37277
837482249356513284,2017-03-03 01:58:22+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",waffle ship captain real life must get max level wink would sail,"https://twitter.com/dog_rates/status/837482249356513284/photo/1,https://twitter.com/dog_rates/status/837482249356513284/photo/1",13,10,Waffles,,1.3,https://pbs.twimg.com/media/C59VqMUXEAAzldG.jpg,Birdhouse,0.541196,495,4204
837471256429613056,2017-03-03 01:14:41+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",vincent suave copilot even claim need look direction,"https://twitter.com/dog_rates/status/837471256429613056/photo/1,https://twitter.com/dog_rates/status/837471256429613056/photo/1",12,10,Vincent,,1.2,https://pbs.twimg.com/media/C59LpELWUAEUmYh.jpg,Norwegian_Elkhound,0.976255,2631,13967
837366284874571778,2017-03-02 18:17:34+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",lucy portrait ear excellent identification puppose innovative,https://twitter.com/dog_rates/status/837366284874571778/photo/1,13,10,Lucy,puppo,1.3,https://pbs.twimg.com/media/C57sMJwXMAASBSx.jpg,American_Staffordshire_Terrier,0.660085,6005,23074
837110210464448512,2017-03-02 01:20:01+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",clark pass pupper train today round appaw clark,https://twitter.com/dog_rates/status/837110210464448512/photo/1,13,10,Clark,pupper,1.3,https://pbs.twimg.com/media/C54DS1kXQAEU5pS.jpg,Siberian_Husky,0.767696,2731,17480
836989968035819520,2017-03-01 17:22:13+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",mookie really enjoy shop high altitude doin quite concern someone lower,https://twitter.com/dog_rates/status/836989968035819520/photo/1,12,10,Mookie,,1.2,https://pbs.twimg.com/media/C52V7PzWcAA_pVv.jpg,Shopping_Cart,0.572422,2610,13879
836753516572119041,2017-03-01 01:42:39+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",meera hear tax much doghouse nice area cost pupare doggo anymore,https://twitter.com/dog_rates/status/836753516572119041/photo/1,12,10,Meera,doggo,1.2,https://pbs.twimg.com/media/C5y-4VwWcAIcaoj.jpg,Mortarboard,0.936882,5237,21029
836677758902222849,2017-02-28 20:41:37+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",say hello oliver pretty exotic fairly pupset well many midterm come pup would pet extreme caution,"https://twitter.com/dog_rates/status/836677758902222849/photo/1,https://twitter.com/dog_rates/status/836677758902222849/photo/1",11,10,Oliver,,1.1,https://pbs.twimg.com/media/C5x57-TWUAEawQh.jpg,Leopard,0.7974100000000001,2522,13782
836380477523124226,2017-02-28 01:00:19+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",ava blast streamline aerodynamic one small step pupper one giant leap pupkind,https://twitter.com/dog_rates/status/836380477523124226/photo/1,12,10,Ava,pupper,1.2,https://pbs.twimg.com/media/C5trm6iWgAQ22Hw.jpg,Wooden_Spoon,0.08248860000000001,3337,16037
836260088725786625,2017-02-27 17:01:56+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",lucy spend morn oversee shovele driveway ckin hard work good girl lucy,https://twitter.com/dog_rates/status/836260088725786625/photo/1,13,10,Lucy,,1.3,https://pbs.twimg.com/media/C5r-G2IUwAA6KBY.jpg,Borzoi,0.564688,4850,23177
836001077879255040,2017-02-26 23:52:43+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",atla back time prettier sunset seem aware would give modele contract,"https://twitter.com/dog_rates/status/836001077879255040/photo/1,https://twitter.com/dog_rates/status/836001077879255040/photo/1,https://twitter.com/dog_rates/status/836001077879255040/photo/1,https://twitter.com/dog_rates/status/836001077879255040/photo/1",13,10,Nan,,1.3,https://pbs.twimg.com/media/C5oSiskU0AE8sJ_.jpg,Samoyed,0.963558,4935,20924
835574547218894849,2017-02-25 19:37:50+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",eli work backstage bone jovi concert heavy duty earmuff puptection ckin safe boy,"https://twitter.com/dog_rates/status/835574547218894849/photo/1,https://twitter.com/dog_rates/status/835574547218894849/photo/1",11,10,Eli,,1.1,https://pbs.twimg.com/media/C5iOnigWcAAU3Ry.jpg,Staffordshire_Bullterrier,0.6106550000000001,4121,19447
835297930240217089,2017-02-25 01:18:40+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",meet ash benebop cumberplop quite rare fairly portable lil sandy tho clearly know somethe would hug softly,https://twitter.com/dog_rates/status/835297930240217089/photo/1,12,10,Ash,,1.2,https://pbs.twimg.com/media/C5eTCOVUsAAWhvc.jpg,Rottweiler,0.341276,3381,17847
835264098648616962,2017-02-24 23:04:14+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",meet lola hobby include preciou used foot toothbrush lola request help,"https://www.gofundme.com/lolas-life-saving-surgery-funds,https://twitter.com/dog_rates/status/835264098648616962/photo/1,https://twitter.com/dog_rates/status/835264098648616962/photo/1",12,10,Lola,,1.2,https://pbs.twimg.com/media/C5d0QtvXMAI_7uz.jpg,Hyena,0.736871,1939,8503
835172783151792128,2017-02-24 17:01:22+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",rate dog please send non-canine like floppy tongue house panda thank ... would still pet,"https://twitter.com/dog_rates/status/835172783151792128/photo/1,https://twitter.com/dog_rates/status/835172783151792128/photo/1",12,10,Nan,,1.2,https://pbs.twimg.com/media/C5chM_jWAAQmov9.jpg,Border_Collie,0.663138,6516,28552
835152434251116546,2017-02-24 15:40:31+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",blind systematic plagiarism forget day,"https://twitter.com/dog_rates/status/835152434251116546/photo/1,https://twitter.com/dog_rates/status/835152434251116546/photo/1,https://twitter.com/dog_rates/status/835152434251116546/photo/1",0,10,Nan,,0.0,https://pbs.twimg.com/media/C5cOtWVWMAEjO5p.jpg,Swing,0.967066,3443,24574
834931633769889797,2017-02-24 01:03:08+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",tucker decide time part way favorite ball capture emotional farewell camera,"https://twitter.com/dog_rates/status/834931633769889797/photo/1,https://twitter.com/dog_rates/status/834931633769889797/photo/1,https://twitter.com/dog_rates/status/834931633769889797/photo/1",12,10,Tucker,,1.2,https://pbs.twimg.com/media/C5ZF4p-XEAEmApg.jpg,Ice_Bear,0.330573,1878,11838
834786237630337024,2017-02-23 15:25:23+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",tobi properly fetch shoot ckin nifty bandana would send fully arm battalion remind love,https://twitter.com/dog_rates/status/834786237630337024/photo/1,13,10,Tobi,,1.3,https://pbs.twimg.com/media/C5XBp19WYAA5a_v.jpg,Border_Terrier,0.156276,6159,22943
834574053763584002,2017-02-23 01:22:14+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",doggo fully pupare shower ckin exquisite balance sneaky tongue slip,https://twitter.com/dog_rates/status/834574053763584002/photo/1,13,10,Nan,doggo,1.3,https://pbs.twimg.com/media/C5UAqgyXAAAbMWH.jpg,Toilet_Tissue,0.262936,2882,14993
834458053273591808,2017-02-22 17:41:18+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",meet chester bottom harold top different dog appearance personality well symbiotic,https://twitter.com/dog_rates/status/834458053273591808/photo/1,12,10,Chester,,1.2,https://pbs.twimg.com/media/C5SXK89XUAQg7GX.jpg,Rhodesian_Ridgeback,0.468619,1899,10512
834209720923721728,2017-02-22 01:14:30+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",wilson aware somethe face wait get,"https://twitter.com/dog_rates/status/834209720923721728/photo/1,https://twitter.com/dog_rates/status/834209720923721728/photo/1",12,10,Wilson,,1.2,https://pbs.twimg.com/media/C5O1UAaWIAAMBMd.jpg,Golden_Retriever,0.754799,5476,22594
834167344700198914,2017-02-21 22:26:07+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",sunshine believe personal space eye pretty far apart dog horn whoa would pet wonder,https://twitter.com/dog_rates/status/834167344700198914/photo/1,11,10,Sunshine,,1.1,https://pbs.twimg.com/media/C5OOxY6WAAAxERz.jpg,Ox,0.991682,4130,17194
834086379323871233,2017-02-21 17:04:24+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",lipton west romanian snuggle pup left kind would boop,https://twitter.com/dog_rates/status/834086379323871233/photo/1,12,10,Lipton,,1.2,https://pbs.twimg.com/media/C5NFIsjWQAEI93t.jpg,Bath_Towel,0.736759,2512,14296
833863086058651648,2017-02-21 02:17:06+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",bentley hairbrush favorite thing ckin world impawsible say,"https://twitter.com/dog_rates/status/833863086058651648/photo/1,https://twitter.com/dog_rates/status/833863086058651648/photo/1",12,10,Bentley,,1.2,https://pbs.twimg.com/media/C5J6DIpWQAEosSz.jpg,Kuvasz,0.494969,2729,14661
833826103416520705,2017-02-20 23:50:09+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",meet charlie ask change channel animal planet least time take matter paw assertive,"https://twitter.com/dog_rates/status/833826103416520705/photo/1,https://twitter.com/dog_rates/status/833826103416520705/photo/1",13,10,Charlie,,1.3,https://pbs.twimg.com/media/C5JYaYoVYAAcEQw.jpg,Chihuahua,0.438054,3904,16728
